tract_a	tract_b	adjacency
53033010001	53033010300	1
53033010600	53033010600	1
53033010800	53033010800	1
53033010800	53033010900	1
53033010701	53033010800	1
53033009300	53033010800	1
53033010900	53033010900	1
53033010900	53033011002	1
53033009300	53033010900	1
53015000704	53015000704	1
53015000703	53015000704	1
53015001502	53015001502	1
53015001501	53015001502	1
53011040302	53015001502	1
53015001501	53015001501	1
53015002100	53015002100	1
53009000800	53009000800	1
53067010400	53067010400	1
53067010100	53067010400	1
53067010300	53067010400	1
53067010400	53067010700	1
53067010400	53067010520	1
53067011200	53067011200	1
53067011200	53067011300	1
53067011200	53067011410	1
53067011200	53067011500	1
53067011200	53067011610	1
53067010300	53067011200	1
53067010700	53067011200	1
53067011300	53067011300	1
53067011300	53067011410	1
53067011300	53067011420	1
53067010700	53067011300	1
53067011410	53067011410	1
53067011410	53067011420	1
53067011410	53067011610	1
53067011420	53067011420	1
53067011420	53067011610	1
53067011420	53067011624	1
53067011500	53067011500	1
53067011500	53067012330	1
53067011500	53067011610	1
53067011500	53067012310	1
53067011500	53067012222	1
53067012330	53067012330	1
53067011610	53067012330	1
53067012320	53067012330	1
53067012310	53067012330	1
53067012222	53067012330	1
53067012420	53067012420	1
53067012320	53067012420	1
53067012310	53067012420	1
53067011624	53067012420	1
53067011610	53067011610	1
53067011610	53067012310	1
53067011610	53067011624	1
53067011000	53067011000	1
53067011000	53067011900	1
53067011000	53067012000	1
53067011000	53067011810	1
53067010520	53067011000	1
53067012320	53067012320	1
53067012310	53067012320	1
53053072800	53067012320	1
53067012222	53067012320	1
53067012100	53067012100	1
53067010200	53067012100	1
53067010100	53067012100	1
53067012000	53067012100	1
53067012100	53067990100	1
53067012100	53067012211	1
53067010600	53067010600	1
53067010100	53067010600	1
53067010520	53067010600	1
53067012310	53067012310	1
53067011624	53067012310	1
53067010200	53067010200	1
53067010100	53067010200	1
53067010200	53067010300	1
53067010200	53067012211	1
53067010100	53067010100	1
53067010100	53067010300	1
53067010100	53067010520	1
53067011900	53067011900	1
53067011900	53067012000	1
53067011810	53067011900	1
53067012000	53067012000	1
53067010300	53067010300	1
53067010300	53067010700	1
53067011810	53067011810	1
53067011810	53067012730	1
53053940005	53053940005	1
53053940005	53053940008	1
53053060200	53053940005	1
53053940005	53053940011	1
53067010700	53067010700	1
53061040100	53061040100	1
53061040100	53061040300	1
53061040100	53061052104	1
53061040100	53061990002	1
53061040300	53061040300	1
53061040300	53061040500	1
53061040800	53061040800	1
53061040800	53061040900	1
53061040700	53061040800	1
53061040800	53061990002	1
53061990100	53061990100	1
53047970900	53047970900	1
53047970500	53047970900	1
53047970900	53047971000	1
53047970300	53047970900	1
53007960100	53047970900	1
53047970700	53047970700	1
53047970500	53047970700	1
53047970700	53047970800	1
53047970600	53047970700	1
53047970400	53047970400	1
53047970400	53047970500	1
53047970300	53047970400	1
53047970500	53047970500	1
53047970500	53047971000	1
53047970300	53047970500	1
53047970500	53047970800	1
53047970500	53047970600	1
53047971000	53047971000	1
53047970800	53047971000	1
53017950100	53047971000	1
53007960400	53047971000	1
53007960100	53047971000	1
53007960300	53047971000	1
53047970300	53047970300	1
53047970800	53047970800	1
53017950100	53047970800	1
53047970600	53047970600	1
53033022101	53033022101	1
53033022101	53033022102	1
53033022101	53033022201	1
53033021500	53033022101	1
53039950200	53039950200	1
53039950100	53039950200	1
53039950200	53039950300	1
53039950100	53039950100	1
53039950100	53039950300	1
53039950300	53039950300	1
53033022102	53033022102	1
53033022102	53033022201	1
53033022102	53033022202	1
53033022201	53033022201	1
53033022201	53033022202	1
53033022202	53033022202	1
53057940600	53057940600	1
53057940600	53057950100	1
53057940300	53057940600	1
53057940400	53057940600	1
53057940600	53057940700	1
53053071305	53053071305	1
53053071305	53053071306	1
53053071305	53053071307	1
53053071305	53053071505	1
53053071305	53053071602	1
53053071306	53053071306	1
53053071306	53053071307	1
53053071306	53053071408	1
53053071306	53053071505	1
53053071306	53053071506	1
53053071306	53053071406	1
53053071307	53053071307	1
53053071403	53053071403	1
53053071403	53053071408	1
53053071403	53053071410	1
53053071403	53053071503	1
53053071403	53053071505	1
53053071403	53053072901	1
53053071403	53053071409	1
53053071407	53053071407	1
53053071407	53053073108	1
53053071407	53053073114	1
53053071407	53053073125	1
53053071406	53053071407	1
53053071408	53053071408	1
53053071408	53053071503	1
53053071408	53053071505	1
53053071408	53053071506	1
53053071408	53053071409	1
53053071406	53053071408	1
53053071410	53053071410	1
53053071410	53053071411	1
53053071409	53053071410	1
53053071406	53053071410	1
53053071411	53053071411	1
53053071411	53053073114	1
53053071406	53053071411	1
53053071503	53053071503	1
53053071503	53053071504	1
53053071503	53053071505	1
53053071503	53053071706	1
53053071503	53053072901	1
53053071504	53053071504	1
53053071504	53053071505	1
53053071504	53053071602	1
53053071504	53053071706	1
53053071504	53053071707	1
53053071505	53053071505	1
53053071505	53053071506	1
53053071505	53053071602	1
53053071506	53053071506	1
53053071406	53053071506	1
53053071601	53053071601	1
53053071601	53053071602	1
53053071602	53053071602	1
53053071602	53053071705	1
53053071602	53053071707	1
53053071704	53053071704	1
53053071704	53053071705	1
53053071704	53053071706	1
53053071704	53053071707	1
53053071703	53053071704	1
53053071705	53053071705	1
53053071705	53053071706	1
53053071705	53053071707	1
53053071703	53053071705	1
53053071706	53053071706	1
53053071706	53053071707	1
53053071706	53053072901	1
53053071707	53053071707	1
53055960100	53055960100	1
53055960100	53055960500	1
53055960100	53055960300	1
53055960500	53055960500	1
53055960400	53055960500	1
53055960300	53055960500	1
53053071803	53053071803	1
53053071803	53053071901	1
53053071803	53053072106	1
53053071803	53053072308	1
53053071803	53053071902	1
53053071806	53053071806	1
53053071806	53053071901	1
53053071806	53053072901	1
53053071806	53053071902	1
53053071901	53053071901	1
53053071901	53053071902	1
53053072000	53053072000	1
53053072000	53053072108	1
53053072000	53053072901	1
53053072000	53053072903	1
53053071902	53053072000	1
53053072105	53053072105	1
53053072105	53053072106	1
53053072105	53053072107	1
53053072105	53053072109	1
53053072105	53053072112	1
53053072105	53053072308	1
53053072106	53053072106	1
53053072106	53053072107	1
53053072106	53053072308	1
53053071902	53053072106	1
53053072107	53053072107	1
53053072107	53053072108	1
53053072107	53053072109	1
53053072107	53053072112	1
53053071902	53053072107	1
53053072108	53053072108	1
53053072108	53053072903	1
53053072108	53053072112	1
53053071902	53053072108	1
53053072109	53053072109	1
53053072109	53053072111	1
53053072109	53053072903	1
53053072109	53053072112	1
53053072109	53053072308	1
53053072109	53053072603	1
53063004400	53063004400	1
53063004602	53063004602	1
53053072111	53053072111	1
53053072111	53053072903	1
53053072111	53053072112	1
53053060800	53053060800	1
53053060400	53053060800	1
53053060700	53053060800	1
53053060800	53053060906	1
53053940008	53053940008	1
53053940008	53053940011	1
53053072800	53053072800	1
53053072800	53053072903	1
53053072800	53067990100	1
53053072800	53067012222	1
53053072603	53053072800	1
53053072901	53053072901	1
53053071902	53053072901	1
53053072903	53053072903	1
53053072112	53053072903	1
53053072603	53053072903	1
53063004800	53063004800	1
53053072112	53053072112	1
53053072305	53053072305	1
53053072305	53053072311	1
53053072307	53053072307	1
53053072307	53053072308	1
53053072307	53053072309	1
53053072307	53053072311	1
53053072307	53053072310	1
53053072308	53053072308	1
53053072308	53053072309	1
53053072308	53053072603	1
53053073108	53053073108	1
53053073108	53053073125	1
53053071406	53053073108	1
53053073111	53053073111	1
53053073110	53053073111	1
53053073111	53053073122	1
53053073114	53053073114	1
53053073005	53053073114	1
53053071406	53053073114	1
53053072309	53053072309	1
53053072309	53053072310	1
53053072311	53053072311	1
53053072310	53053072311	1
53053072407	53053072407	1
53053072407	53053072408	1
53053060300	53053072407	1
53053072406	53053072407	1
53053072407	53053072507	1
53053072408	53053072408	1
53053072408	53053072409	1
53053072406	53053072408	1
53053072409	53053072409	1
53053072405	53053072409	1
53053072406	53053072409	1
53057950100	53057950100	1
53057940300	53057950100	1
53057940800	53057950100	1
53057940200	53057940200	1
53057940200	53057940300	1
53057940200	53057940400	1
53057940300	53057940300	1
53057940300	53057940400	1
53057940300	53057940800	1
53029970100	53057940300	1
53057940400	53057940400	1
53057940400	53057940700	1
53057940700	53057940700	1
53057940800	53057940800	1
53063011702	53063011702	1
53063014400	53063014400	1
53063014400	53063014500	1
53063014500	53063014500	1
53055960400	53055960400	1
53055960300	53055960400	1
53055960300	53055960300	1
53005010810	53005010810	1
53005010809	53005010810	1
53005011503	53005011503	1
53005010902	53005011503	1
53005011002	53005011503	1
53005011402	53005011503	1
53005010809	53005010809	1
53011040710	53011040710	1
53011040710	53011040712	1
53011040302	53011040302	1
53011040412	53011040412	1
53011040416	53011040416	1
53011040413	53011040413	1
53011040712	53011040712	1
53011040707	53011040712	1
53011041333	53011041333	1
53011041330	53011041333	1
53011041326	53011041333	1
53011040608	53011040608	1
53011040608	53011041329	1
53011041329	53011041329	1
53033032011	53033032011	1
53033031603	53033032011	1
53033032007	53033032011	1
53033032006	53033032011	1
53033032215	53033032215	1
53033032213	53033032215	1
53033032214	53033032215	1
53033032210	53033032215	1
53033032329	53033032329	1
53033001701	53033001701	1
53033001701	53033001800	1
53033001701	53033002900	1
53033010401	53033010401	1
53033010401	53033011001	1
53033010001	53033010401	1
53033010401	53033011002	1
53011040808	53011040808	1
53011040808	53011040810	1
53011040803	53011040808	1
53011040806	53011040808	1
53011040808	53011041107	1
53011040810	53011040810	1
53011041011	53011041011	1
53011041112	53011041112	1
53011041111	53011041112	1
53011041107	53011041112	1
53017950100	53017950100	1
53017950100	53017950200	1
53017950100	53017950300	1
53007960700	53017950100	1
53007960100	53017950100	1
53007960300	53017950100	1
53017950200	53017950200	1
53017950200	53017950300	1
53017950300	53017950300	1
53017950300	53017950400	1
53017950300	53037975300	1
53017950300	53017950600	1
53017950300	53017950700	1
53017950300	53017950800	1
53007960700	53017950300	1
53007961200	53017950300	1
53001950200	53001950200	1
53001950200	53001950300	1
53001950100	53001950200	1
53001950300	53001950300	1
53001950300	53001950400	1
53001950300	53001950500	1
53001950300	53025011402	1
53001950300	53025011401	1
53001950400	53001950400	1
53001950400	53001950500	1
53001950100	53001950100	1
53001950500	53001950500	1
53033010701	53033010701	1
53033011001	53033011001	1
53033011001	53033011002	1
53033025301	53033025301	1
53033025301	53033025601	1
53033025601	53033025601	1
53033025500	53033025601	1
53033025805	53033025805	1
53033030005	53033030005	1
53077001201	53077001201	1
53077001901	53077001901	1
53015000703	53015000703	1
53035090502	53035090502	1
53035090502	53035940100	1
53017950400	53017950400	1
53017950400	53017950500	1
53017950400	53017950600	1
53007960700	53017950400	1
53007961000	53017950400	1
53017950500	53017950500	1
53017950500	53017950600	1
53017950500	53017950700	1
53017950500	53017950800	1
53007961100	53017950500	1
53007961000	53017950500	1
53035092701	53035092701	1
53035092701	53035092802	1
53035092701	53035092704	1
53035092400	53035092701	1
53035092500	53035092701	1
53035092600	53035092701	1
53035092701	53035092801	1
53011041111	53011041111	1
53011041331	53011041331	1
53011041330	53011041331	1
53011041330	53011041330	1
53011041326	53011041330	1
53011041326	53011041326	1
53011040707	53011040707	1
53033004301	53033004301	1
53033003800	53033004301	1
53033002500	53033004301	1
53033002600	53033004301	1
53033007402	53033007402	1
53033010001	53033010001	1
53033009300	53033010001	1
53033009400	53033010001	1
53033009500	53033010001	1
53033011002	53033011002	1
53033031705	53033031705	1
53033031705	53033032007	1
53033032213	53033032213	1
53033032213	53033032214	1
53033032212	53033032213	1
53033032210	53033032213	1
53033032214	53033032214	1
53033032212	53033032212	1
53033032210	53033032212	1
53077003002	53077003002	1
53077001501	53077001501	1
53077001501	53077001702	1
53067010520	53067010520	1
53067990100	53067990100	1
53067012222	53067990100	1
53067012211	53067990100	1
53053072603	53067990100	1
53035080300	53035080300	1
53035080300	53035080400	1
53035080102	53035080300	1
53035080300	53035080500	1
53035080400	53035080400	1
53035080400	53035091000	1
53035080400	53035091800	1
53035080400	53035092500	1
53035080400	53035092600	1
53035080400	53035080500	1
53035091000	53035091000	1
53035090900	53035091000	1
53035091000	53035091700	1
53035091000	53035091800	1
53035091000	53035092600	1
53035090800	53035091000	1
53035091201	53035091201	1
53035091201	53035091203	1
53035091201	53035091500	1
53035091201	53035091204	1
53035090400	53035091201	1
53035091201	53035091400	1
53035091201	53035091302	1
53035090900	53035090900	1
53035090700	53035090900	1
53035090800	53035090900	1
53035092802	53035092802	1
53035092802	53035092803	1
53035092802	53035092902	1
53035092704	53035092802	1
53035092801	53035092802	1
53035092803	53035092803	1
53035092803	53035092902	1
53035092803	53053072506	1
53035092902	53035092902	1
53035092801	53035092902	1
53035092901	53035092902	1
53035092100	53035092902	1
53035092902	53053072503	1
53035080700	53035080700	1
53035080700	53035080900	1
53035080700	53035081000	1
53035080700	53035081100	1
53035080700	53035091900	1
53035080700	53035080800	1
53035080700	53035091400	1
53035080101	53035080700	1
53035080600	53035080700	1
53035080900	53035080900	1
53035080900	53035081000	1
53035080800	53035080900	1
53035080900	53035091400	1
53035080900	53035092100	1
53035080900	53035091302	1
53035081000	53035081000	1
53035081000	53035081100	1
53035081000	53035081400	1
53035081000	53035092200	1
53035081000	53035092100	1
53035081100	53035081100	1
53035081100	53035081200	1
53035081100	53035081400	1
53035080600	53035081100	1
53035081200	53035081200	1
53035081200	53035081400	1
53035080500	53035081200	1
53035080600	53035081200	1
53035081400	53035081400	1
53035081400	53035092200	1
53035081400	53035092500	1
53035080500	53035081400	1
53061051804	53061051804	1
53061051803	53061051804	1
53061041812	53061051804	1
53061051803	53061051803	1
53061041812	53061051803	1
53061051601	53061051803	1
53061050102	53061051803	1
53061041812	53061041812	1
53061041810	53061041812	1
53061041812	53061050102	1
53061041810	53061041810	1
53061041809	53061041810	1
53061051926	53061051926	1
53033032319	53061051926	1
53061051926	53061052107	1
53061051925	53061051926	1
53061052114	53061052114	1
53061052114	53061052118	1
53061052107	53061052114	1
53061052114	53061052115	1
53061052003	53061052114	1
53061053604	53061053604	1
53061053505	53061053604	1
53061053602	53061053604	1
53061053603	53061053604	1
53061052906	53061052906	1
53061052708	53061052906	1
53061052904	53061052906	1
53061052905	53061052906	1
53037975500	53037975500	1
53037975500	53037975600	1
53037975300	53037975500	1
53037975200	53037975500	1
53037975700	53037975700	1
53037975600	53037975700	1
53037975300	53037975700	1
53037975402	53037975700	1
53037975200	53037975700	1
53025011402	53037975700	1
53037975600	53037975600	1
53037975402	53037975600	1
53037975200	53037975600	1
53037975300	53037975300	1
53037975100	53037975300	1
53037975200	53037975300	1
53007960500	53037975300	1
53007961200	53037975300	1
53037975100	53037975100	1
53037975100	53037975200	1
53007960500	53037975100	1
53007960200	53037975100	1
53037975402	53037975402	1
53037975200	53037975200	1
53061041809	53061041809	1
53061051923	53061051923	1
53061051923	53061052107	1
53061051923	53061052005	1
53061051921	53061051923	1
53061051923	53061051927	1
53061051923	53061051924	1
53061051923	53061052003	1
53061052708	53061052708	1
53061052708	53061052904	1
53035091203	53035091203	1
53035091203	53035091500	1
53035091203	53035091204	1
53035090400	53035091203	1
53061053507	53061053507	1
53061053504	53061053507	1
53061053507	53061053509	1
53061040500	53061040500	1
53061040500	53061052104	1
53061040500	53061040700	1
53061052118	53061052118	1
53061041608	53061052118	1
53061052107	53061052118	1
53061052115	53061052118	1
53005010708	53005010708	1
53005010705	53005010708	1
53005010707	53005010708	1
53005010705	53005010705	1
53005010705	53005010707	1
53005010707	53005010707	1
53035091500	53035091500	1
53035091500	53035091600	1
53035091204	53035091500	1
53035091500	53035091900	1
53035091400	53035091500	1
53035091600	53035091600	1
53035091600	53035091700	1
53035091600	53035091800	1
53035091600	53035091900	1
53035091204	53035091204	1
53035091204	53035091400	1
53017950600	53017950600	1
53017950600	53017950700	1
53017950700	53017950700	1
53017950700	53017950800	1
53017950800	53017950800	1
53007961100	53017950800	1
53007961000	53017950800	1
53007961200	53017950800	1
53035091700	53035091700	1
53035091700	53035091800	1
53035091700	53035091900	1
53035090800	53035091700	1
53035091800	53035091800	1
53035091800	53035091900	1
53035080102	53035091800	1
53035090201	53035090201	1
53035090201	53035090300	1
53035090201	53035090400	1
53035092704	53035092704	1
53035092600	53035092704	1
53035090102	53035090102	1
53035090102	53035940100	1
53035090102	53035940000	1
53035090300	53035090300	1
53035090300	53035090400	1
53035090300	53035091302	1
53035090400	53035090400	1
53035090400	53035091302	1
53053071902	53053071902	1
53053071409	53053071409	1
53053071406	53053071409	1
53053073001	53053073001	1
53053073001	53053073005	1
53053073113	53053073113	1
53053073113	53053073118	1
53053073113	53053073125	1
53053073200	53053073200	1
53053073119	53053073200	1
53053070100	53053073200	1
53041971800	53053073200	1
53053060300	53053060300	1
53053060300	53053060400	1
53053060300	53053072506	1
53053060300	53053072507	1
53035092300	53035092300	1
53035092200	53035092300	1
53035092300	53035092400	1
53035092300	53035092500	1
53035092300	53035092801	1
53035092100	53035092300	1
53053060400	53053060400	1
53053060400	53053060600	1
53053060600	53053060600	1
53053060600	53053060700	1
53053060200	53053060600	1
53053060700	53053060700	1
53035091900	53035091900	1
53035080800	53035091900	1
53035080102	53035091900	1
53035091400	53035091900	1
53035080101	53035091900	1
53035092200	53035092200	1
53035092200	53035092500	1
53035092100	53035092200	1
53053063100	53053063100	1
53053062600	53053063100	1
53053062400	53053063100	1
53035092400	53035092400	1
53035092400	53035092500	1
53035092400	53035092801	1
53035092500	53035092500	1
53035092500	53035092600	1
53035080500	53035092500	1
53053072405	53053072405	1
53053072405	53053072406	1
53053072405	53053072602	1
53053072405	53053072603	1
53053073119	53053073119	1
53053070100	53053073119	1
53053073118	53053073119	1
53053071205	53053071205	1
53053071205	53053073408	1
53053073005	53053073005	1
53053062600	53053062600	1
53053060200	53053060200	1
53053060200	53053940011	1
53053070310	53053070310	1
53053070309	53053070310	1
53053071703	53053071703	1
53053072406	53053072406	1
53053072406	53053072507	1
53053940011	53053940011	1
53053060906	53053060906	1
53035092600	53035092600	1
53053070100	53053070100	1
53053070100	53053073118	1
53053070100	53053070206	1
53041972000	53053070100	1
53041971800	53053070100	1
53053073118	53053073118	1
53053070206	53053070206	1
53053073125	53053073125	1
53053071406	53053073125	1
53053073110	53053073110	1
53053071406	53053071406	1
53053070309	53053070309	1
53053072602	53053072602	1
53053072503	53053072602	1
53053072602	53053072603	1
53053062400	53053062400	1
53033032103	53033032103	1
53033032103	53033032210	1
53049990100	53049990100	1
53035092801	53035092801	1
53035092100	53035092801	1
53035940100	53035940100	1
53035940000	53035940100	1
53035090700	53035940100	1
53035090800	53035940100	1
53071920701	53071920701	1
53071920701	53071920802	1
53035940000	53035940000	1
53035090700	53035090700	1
53035090700	53035090800	1
53035080800	53035080800	1
53035080800	53035091400	1
53035091301	53035091301	1
53035091301	53035091302	1
53035092901	53035092901	1
53035092100	53035092901	1
53035092901	53053072503	1
53035080102	53035080102	1
53035080102	53035080500	1
53035080101	53035080102	1
53035080102	53035080600	1
53035080500	53035080500	1
53035080500	53035080600	1
53035091400	53035091400	1
53035091302	53035091400	1
53035090800	53035090800	1
53013960200	53013960200	1
53013960200	53023970300	1
53067011821	53067011821	1
53067012730	53067012730	1
53067012222	53067012222	1
53067012211	53067012211	1
53005010500	53005010500	1
53005010500	53005010600	1
53005010400	53005010500	1
53005010202	53005010500	1
53005010600	53005010600	1
53005010400	53005010600	1
53005010600	53021020501	1
53005010902	53005010902	1
53005010902	53005011002	1
53005011002	53005011002	1
53033003800	53033003800	1
53033002500	53033003800	1
53033002400	53033003800	1
53033021500	53033021500	1
53033032704	53033032704	1
53033032703	53033032704	1
53033026200	53033026200	1
53033026200	53033028300	1
53033032703	53033032703	1
53033032319	53033032319	1
53033032319	53033032321	1
53033032313	53033032313	1
53033031603	53033031603	1
53033031501	53033031603	1
53033031202	53033031603	1
53033029700	53033029700	1
53033026802	53033026802	1
53033023202	53033023202	1
53033021000	53033021000	1
53061041400	53061041400	1
53061040700	53061041400	1
53033007900	53033007900	1
53033007900	53033008600	1
53033031903	53033031903	1
53033031903	53033031907	1
53033025500	53033025500	1
53033002500	53033002500	1
53033002100	53033002500	1
53033002400	53033002500	1
53033002500	53033002600	1
53033032210	53033032210	1
53033032210	53033032601	1
53033032321	53033032321	1
53033032007	53033032007	1
53033032006	53033032007	1
53033000900	53033000900	1
53033031501	53033031501	1
53033031202	53033031501	1
53033032006	53033032006	1
53033032311	53033032311	1
53033032311	53061052113	1
53033032311	53061052112	1
53033008100	53033008100	1
53033008100	53033009200	1
53033030100	53033030100	1
53033031907	53033031907	1
53061051500	53061051500	1
53061050402	53061051500	1
53061051400	53061051500	1
53061051500	53061051602	1
53061050200	53061051500	1
53025011402	53025011402	1
53025011401	53025011402	1
53025011401	53025011401	1
53061042005	53061042005	1
53061042005	53061990002	1
53061042005	53061042006	1
53061053504	53061053504	1
53061053504	53061053505	1
53061052104	53061052104	1
53061052104	53061052502	1
53061052104	53061052504	1
53061040700	53061052104	1
53061052104	53061052904	1
53061052104	53061990002	1
53061052104	53061052706	1
53061052104	53061052707	1
53061050500	53061050500	1
53061050402	53061050500	1
53061050500	53061050700	1
53061050500	53061050800	1
53061050500	53061990002	1
53061050500	53061050600	1
53061040900	53061040900	1
53061040900	53061990002	1
53061040900	53061041303	1
53061053505	53061053505	1
53061052502	53061052502	1
53061052502	53061052607	1
53061052502	53061052504	1
53053073408	53053073408	1
53053073407	53053073408	1
53035080101	53035080101	1
53035080101	53035080600	1
53035092100	53035092100	1
53025010902	53025010902	1
53025010901	53025010902	1
53033024903	53033024903	1
53033029403	53033029403	1
53033005400	53033005400	1
53033005100	53033005400	1
53033005200	53033005400	1
53033032601	53033032601	1
53033028300	53033028300	1
53033008600	53033008600	1
53033031202	53033031202	1
53025010901	53025010901	1
53035080600	53035080600	1
53035091302	53035091302	1
53061053803	53061053803	1
53061053802	53061053803	1
53061052207	53061053803	1
53061053602	53061053803	1
53061052004	53061052004	1
53061041608	53061052004	1
53061052004	53061052005	1
53061052003	53061052004	1
53061053302	53061053302	1
53061053101	53061053302	1
53061050402	53061050402	1
53061050402	53061051400	1
53061050402	53061050800	1
53061050402	53061050900	1
53061050101	53061050101	1
53061050101	53061051601	1
53061050101	53061050200	1
53061050101	53061990002	1
53061050101	53061050102	1
53061053202	53061053202	1
53061053102	53061053202	1
53061053202	53061990002	1
53061052113	53061052113	1
53061052112	53061052113	1
53061052302	53061052302	1
53061051913	53061051913	1
53061051916	53061051916	1
53061051916	53061051922	1
53061051916	53061051925	1
53061053101	53061053101	1
53061053101	53061053102	1
53061053101	53061053509	1
53061051400	53061051400	1
53061050900	53061051400	1
53061051000	53061051400	1
53061051200	53061051400	1
53061041608	53061041608	1
53061041608	53061052115	1
53061041608	53061052003	1
53061052607	53061052607	1
53061052504	53061052607	1
53061052606	53061052607	1
53061052607	53061053603	1
53061052107	53061052107	1
53061051924	53061052107	1
53061051925	53061052107	1
53061052003	53061052107	1
53061051601	53061051601	1
53061051601	53061051602	1
53061050200	53061051601	1
53061050102	53061051601	1
53061051602	53061051602	1
53061050200	53061051602	1
53061053802	53061053802	1
53061052207	53061053802	1
53061052504	53061052504	1
53061052804	53061052804	1
53061052005	53061052005	1
53061052003	53061052005	1
53061050700	53061050700	1
53061050700	53061050800	1
53061050700	53061050900	1
53061050600	53061050700	1
53061052207	53061052207	1
53061052207	53061053602	1
53061052207	53061052209	1
53061053102	53061053102	1
53061053102	53061053509	1
53061053602	53061053602	1
53061053602	53061053603	1
53061052606	53061052606	1
53061052606	53061053603	1
53061050200	53061050200	1
53061050200	53061990002	1
53061040700	53061040700	1
53061052904	53061052904	1
53061052112	53061052112	1
53061050800	53061050800	1
53061050800	53061050900	1
53061051921	53061051921	1
53061051921	53061051927	1
53061051921	53061051924	1
53061051921	53061051922	1
53023970300	53023970300	1
53003960200	53023970300	1
53003960100	53023970300	1
53031950702	53031950702	1
53067011624	53067011624	1
53063010601	53063010601	1
53063010601	53063010602	1
53063010602	53063010602	1
53063010602	53063010700	1
53063010401	53063010401	1
53063010700	53063010700	1
53063010800	53063010800	1
53063010800	53063011102	1
53063011101	53063011101	1
53063011101	53063011102	1
53063011102	53063011102	1
53063012500	53063012500	1
53063012500	53063012600	1
53063012600	53063012600	1
53063012600	53063012701	1
53063012600	53063012801	1
53063012701	53063012701	1
53063012701	53063012702	1
53063012701	53063012801	1
53063012702	53063012702	1
53063012702	53063012801	1
53063012801	53063012801	1
53003960400	53003960400	1
53003960200	53003960400	1
53003960400	53003960600	1
53003960300	53003960400	1
53003960400	53003960500	1
53005010400	53005010400	1
53003960200	53003960200	1
53003960100	53003960200	1
53003960200	53003960600	1
53003960200	53003960300	1
53053072310	53053072310	1
53003960100	53003960100	1
53003960600	53003960600	1
53003960300	53003960600	1
53003960500	53003960600	1
53003960300	53003960300	1
53003960300	53003960500	1
53003960500	53003960500	1
53053072503	53053072503	1
53053072506	53053072506	1
53053072506	53053072507	1
53053072507	53053072507	1
53053072603	53053072603	1
53033005100	53033005100	1
53033005100	53033005200	1
53033005200	53033005200	1
53033005600	53033005600	1
53033009200	53033009200	1
53033009200	53033009300	1
53033009300	53033009300	1
53033009300	53033009400	1
53033001800	53033001800	1
53033001800	53033001900	1
53033001900	53033001900	1
53033001900	53033002000	1
53033002000	53033002000	1
53033002000	53033002100	1
53033002000	53033002600	1
53033002100	53033002100	1
53033002100	53033002400	1
53033002100	53033002600	1
53033002400	53033002400	1
53033002600	53033002600	1
53033002900	53033002900	1
53033009400	53033009400	1
53033009400	53033009500	1
53033009500	53033009500	1
53041970600	53041970600	1
53041970200	53041970600	1
53041970600	53041970700	1
53041970400	53041970600	1
53041970300	53041970600	1
53041970500	53041970600	1
53041970900	53041970900	1
53041970200	53041970900	1
53041970800	53041970900	1
53041970900	53041971000	1
53041971400	53041971400	1
53041970200	53041971400	1
53041970800	53041971400	1
53041971400	53041971500	1
53041971000	53041971400	1
53041971300	53041971400	1
53041971100	53041971400	1
53041970100	53041971400	1
53041971700	53041971700	1
53041971700	53041971900	1
53041971700	53041971800	1
53041971200	53041971700	1
53041971600	53041971700	1
53041971900	53041971900	1
53041971900	53041972000	1
53041971800	53041971900	1
53041970200	53041970200	1
53041970200	53041970800	1
53041970200	53041970700	1
53041970200	53041971000	1
53041970200	53041970300	1
53041970200	53041970500	1
53041970100	53041970200	1
53041970800	53041970800	1
53041970700	53041970800	1
53041970800	53041971000	1
53041970800	53041971100	1
53041971500	53041971500	1
53041971300	53041971500	1
53041971500	53041971600	1
53041970100	53041971500	1
53021020100	53021020100	1
53021020100	53021020400	1
53021020400	53021020400	1
53021020400	53021020502	1
53061990002	53061990002	1
53061050600	53061990002	1
53061051927	53061051927	1
53061051922	53061051927	1
53061052706	53061052706	1
53061052706	53061052707	1
53061052707	53061052707	1
53061051924	53061051924	1
53061051922	53061051924	1
53061051924	53061051925	1
53061051922	53061051922	1
53061051922	53061051925	1
53061052905	53061052905	1
53061052115	53061052115	1
53061052003	53061052115	1
53061052209	53061052209	1
53061053603	53061053603	1
53061041303	53061041303	1
53061051925	53061051925	1
53061053509	53061053509	1
53007960700	53007960700	1
53007960500	53007960700	1
53007960200	53007960700	1
53007960100	53007960700	1
53061052003	53061052003	1
53021020502	53021020502	1
53021020501	53021020502	1
53007960500	53007960500	1
53007960200	53007960500	1
53007960500	53007960600	1
53007960500	53007961200	1
53007960400	53007960400	1
53007960100	53007960400	1
53007960300	53007960400	1
53007960200	53007960200	1
53007960100	53007960200	1
53007960600	53007960600	1
53007961100	53007961100	1
53007961000	53007961100	1
53007961100	53007961200	1
53007960100	53007960100	1
53007960100	53007960300	1
53007961000	53007961000	1
53007960300	53007960300	1
53007961200	53007961200	1
53061050900	53061050900	1
53061050900	53061051000	1
53021020501	53021020501	1
53077001702	53077001702	1
53005011200	53005011200	1
53005011200	53005011401	1
53005011401	53005011401	1
